var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),var6(t-1),var2(t),var4(t),var6(t)
0.15142578,0.58410215,0.17988893,0.5974767,0.3707466,0.4968644,0.5362152,0.5296577,0.4971324
0.14726579,0.5362152,0.18038157,0.5296577,0.36839867,0.4971324,0.5531032,0.47613496,0.44635516
0.14538491,0.5531032,0.17730168,0.47613496,0.35816383,0.44635516,0.6178104,0.53886384,0.562835
0.15214437,0.6178104,0.17840263,0.53886384,0.3659693,0.562835,0.59948355,0.4205888,0.5210251
0.156492,0.59948355,0.17164126,0.4205888,0.36733627,0.5210251,0.5728862,0.5252328,0.52280766
0.15726554,0.5728862,0.17183557,0.5252328,0.36898124,0.52280766,0.58123136,0.610326,0.5253756
0.15916914,0.58123136,0.17761454,0.610326,0.3710277,0.5253756,0.60301054,0.444913,0.3558293
0.16403067,0.60301054,0.17247865,0.444913,0.34667563,0.3558293,0.5692302,0.59829366,0.56441885
0.16431236,0.5692302,0.17747435,0.59829366,0.3546543,0.56441885,0.6012848,0.49826676,0.44143105
0.16896737,0.6012848,0.17588118,0.49826676,0.34376943,0.44143105,0.5753522,0.485772,0.44992128
0.17009032,0.5753522,0.17346635,0.485772,0.33427072,0.44992128,0.5746792,0.5507481,0.55795586
0.17112231,0.5746792,0.1753414,0.5507481,0.34119427,0.55795586,0.6124215,0.4273497,0.50833815
0.17734492,0.6124215,0.16906792,0.4273497,0.34060466,0.50833815,0.6488682,0.3332852,0.4772245
0.18865848,0.6488682,0.15673411,0.3332852,0.33528233,0.4772245,0.5442946,0.56741524,0.5861979
0.18545109,0.5442946,0.15960687,0.56741524,0.34648955,0.5861979,0.59587246,0.6441187,0.5347836
0.18946272,0.59587246,0.16740689,0.6441187,0.3499384,0.5347836,0.5440993,0.47161162,0.47240028
0.18622506,0.5440993,0.16411182,0.47161162,0.34383833,0.47240028,0.51690894,0.5713886,0.47597504
0.17919618,0.51690894,0.1672853,0.5713886,0.33831215,0.47597504,0.5644147,0.57680005,0.5248646
0.17881459,0.5644147,0.17083126,0.57680005,0.3402331,0.5248646,0.56424916,0.444133,0.42581916
0.17841017,0.56424916,0.16571349,0.444133,0.32709527,0.42581916,0.58424455,0.34075975,0.43519178
0.18077803,0.58424455,0.15394792,0.34075975,0.31550276,0.43519178,0.60572135,0.47580057,0.6201154
0.18613774,0.60572135,0.15100789,0.47580057,0.33159482,0.6201154,0.56854546,0.5518059,0.5265646
0.18633085,0.56854546,0.15286505,0.5518059,0.3337624,0.5265646,0.5604965,0.57192576,0.52142936
0.1853981,0.5604965,0.15599945,0.57192576,0.33515668,0.52142936,0.5614452,0.5864172,0.4563993
0.18459886,0.5614452,0.16007522,0.5864172,0.32670283,0.4563993,0.5429067,0.45408863,0.48978174
0.1812123,0.5429067,0.1557064,0.45408863,0.32332778,0.48978174,0.6437861,0.47936186,0.46833023
0.19186848,0.6437861,0.15298176,0.47936186,0.31674242,0.46833023,0.6341173,0.3331938,0.47774455
0.2012918,0.6341173,0.1410436,0.3331938,0.31159675,0.47774455,0.6371174,0.5242129,0.48899934
0.21124053,0.6371174,0.14116317,0.5242129,0.30814552,0.48899934,0.6072446,0.46929085,0.53198636
0.21700317,0.6072446,0.13790077,0.46929085,0.31107712,0.53198636,0.5650412,0.5453479,0.4899192
0.21669596,0.5650412,0.13931188,0.5453479,0.30776393,0.4899192,0.5499762,0.60210097,0.5271007
0.21420991,0.5499762,0.14420822,0.60210097,0.3099705,0.5271007,0.54294723,0.5841221,0.591604
0.21071666,0.54294723,0.14804181,0.5841221,0.3217584,0.591604,0.627192,0.3837741,0.45632806
0.21934241,0.627192,0.13938761,0.3837741,0.3133824,0.45632806,0.5814304,0.61117095,0.5262541
0.22141159,0.5814304,0.1448411,0.61117095,0.31547284,0.5262541,0.6606597,0.4276709,0.4991382
0.23500323,0.6606597,0.1389699,0.4276709,0.31352293,0.4991382,0.4902047,0.53270423,0.45578468
0.22365147,0.4902047,0.13960934,0.53270423,0.3051207,0.45578468,0.6047913,0.58164185,0.49980086
0.22913456,0.6047913,0.14325318,0.58164185,0.30328476,0.49980086,0.5348223,0.62940013,0.5727901
0.22439367,0.5348223,0.14987963,0.62940013,0.31223106,0.5727901,0.698914,0.5747441,0.522608
0.24360794,0.698914,0.15317127,0.5747441,0.31377733,0.522608,0.6221603,0.4621974,0.4479587
0.25179398,0.6221603,0.14937681,0.4621974,0.3042078,0.4479587,0.60402566,0.59929574,0.52539694
0.2573279,0.60402566,0.15420341,0.59929574,0.30615628,0.52539694,0.66946805,0.49524146,0.58717155
0.2727756,0.66946805,0.1524925,0.49524146,0.31725204,0.58717155,0.44983396,0.6412024,0.5393723
0.254775,0.44983396,0.15999407,0.6412024,0.32130802,0.5393723,0.5512321,0.49890766,0.49748716
0.25237548,0.5512321,0.15849733,0.49890766,0.3191017,0.49748716,0.5978802,0.46357167,0.49048734
0.2569896,0.5978802,0.15474835,0.46357167,0.31585228,0.49048734,0.42365777,0.752213,0.5245676
0.23532802,0.42365777,0.16932037,0.752213,0.31769514,0.5245676,0.63036376,0.68621814,0.38778424
0.24465317,0.63036376,0.1800256,0.68621814,0.299106,0.38778424,0.73322755,0.35343426,0.46702534
0.26939863,0.73322755,0.1687625,0.35343426,0.29245484,0.46702534,0.50115913,0.39947456,0.54654986
0.25930715,0.50115913,0.16075337,0.39947456,0.29748178,0.54654986,0.5720507,0.47740504,0.48159054
0.26004636,0.5720507,0.15787458,0.47740504,0.2929802,0.48159054,0.52826774,0.5221429,0.52580655
0.25415647,0.52826774,0.15786645,0.5221429,0.2949711,0.52580655,0.51330936,0.39920506,0.4765044
0.24605119,0.51330936,0.15001678,0.39920506,0.28973258,0.4765044,0.558785,0.69239295,0.5448805
0.24480063,0.558785,0.16069159,0.69239295,0.29450464,0.5448805,0.6804547,0.5189904,0.57135373
0.2616849,0.6804547,0.16048113,0.5189904,0.30317712,0.57135373,0.5211767,0.38487545,0.5223197
0.25470942,0.5211767,0.15167007,0.38487545,0.30466962,0.5223197,0.58883786,0.52995586,0.5788128
0.25797313,0.58883786,0.15215397,0.52995586,0.3145163,0.5788128,0.5555057,0.44838777,0.5850115
0.2562114,0.5555057,0.14749715,0.44838777,0.3253646,0.5850115,0.5133506,0.5241106,0.54836893
0.24809498,0.5133506,0.14761204,0.5241106,0.33079886,0.54836893,0.62272173,0.5589365,0.6518013
0.25640368,0.62272173,0.14990106,0.5589365,0.35186946,0.6518013,0.66276926,0.4535382,0.60358727
0.27082586,0.66276926,0.14558935,0.4535382,0.36589062,0.60358727,0.5227555,0.49479616,0.35612655
0.26402634,0.5227555,0.14388147,0.49479616,0.34167993,0.35612655,0.53846765,0.4774886,0.47835472
0.259663,0.53846765,0.14110777,0.4774886,0.33652532,0.47835472,0.58070534,0.49002084,0.49963143
0.26171255,0.58070534,0.1391221,0.49002084,0.3346175,0.49963143,0.58199906,0.5156311,0.48044634
0.2639627,0.58199906,0.13871509,0.5156311,0.32980788,0.48044634,0.5455359,0.53628415,0.5349552
0.2606743,0.5455359,0.13957348,0.53628415,0.333238,0.5349552,0.5732661,0.49654594,0.48152992
0.26159877,0.5732661,0.1379948,0.49654594,0.32859755,0.48152992,0.58847135,0.55433327,0.6174798
0.2648303,0.58847135,0.13995576,0.55433327,0.3444599,0.6174798,0.59656024,0.52447397,0.4278326
0.26930344,0.59656024,0.14009112,0.52447397,0.33158612,0.4278326,0.44447383,0.5219342,0.49186522
0.2505473,0.44447383,0.14007044,0.5219342,0.32851255,0.49186522,0.7131033,0.412889,0.5351368
0.2724287,0.7131033,0.13335064,0.412889,0.33196664,0.5351368,0.76413417,0.41217077,0.57980996
0.30263644,0.76413417,0.12668449,0.41217077,0.34217966,0.57980996,0.5808029,0.5871885,0.5323397
0.3047927,0.5808029,0.13055792,0.5871885,0.34524477,0.5323397,0.69801587,0.5456354,0.42780423
0.32552367,0.69801587,0.13196397,0.5456354,0.33235872,0.42780423,0.6208796,0.55410224,0.7713018
0.3342082,0.6208796,0.13388541,0.55410224,0.37151575,0.7713018,0.5886949,0.5403033,0.5584261
0.33771843,0.5886949,0.13497853,0.5403033,0.37871468,0.5584261,0.53571606,0.5302635,0.39867336
0.3325737,0.53571606,0.13546422,0.5302635,0.36093068,0.39867336,0.7263916,0.5102045,0.5959429
0.35849315,0.7263916,0.13473031,0.5102045,0.3738687,0.5959429,0.3909511,0.60028434,0.5039099
0.32909316,0.3909511,0.13946795,0.60028434,0.3725729,0.5039099,0.64920527,0.4228901,0.48706198
0.34240323,0.64920527,0.13337052,0.4228901,0.36865187,0.48706198,0.5689039,0.50625455,0.5901355
0.3426891,0.5689039,0.13240078,0.50625455,0.38076377,0.5901355,0.5428144,0.6037313,0.5197392
0.33868665,0.5428144,0.13732275,0.6037313,0.38194442,0.5197392,0.5389121,0.53526133,0.45524746
0.3340606,0.5389121,0.13811612,0.53526133,0.3729998,0.45524746,0.576885,0.43735877,0.5072255
0.33564514,0.576885,0.13292155,0.43735877,0.37222195,0.5072255,0.5901946,0.46319008,0.47932747
0.33940512,0.5901946,0.12934774,0.46319008,0.36709642,0.47932747,0.5689037,0.5147619,0.5479891
0.3396899,0.5689037,0.12889713,0.5147619,0.37265062,0.5479891,0.79194593,0.49283275,0.46472695
0.37653106,0.79194593,0.12713209,0.49283275,0.3652469,0.46472695,0.581595,0.49403256,0.6254606
0.37897938,0.581595,0.12544551,0.49403256,0.38280416,0.6254606,0.6002963,0.5501978,0.5537597
0.38461357,0.6002963,0.12710729,0.5501978,0.3893317,0.5537597,0.6570386,0.45767415,0.5709541
0.39997607,0.6570386,0.12324944,0.45767415,0.39860618,0.5709541,0.45916003,0.57885396,0.655004
0.38125437,0.45916003,0.12659991,0.57885396,0.42130852,0.655004,0.5470087,0.58485126,0.68330765
0.37781972,0.5470087,0.13033321,0.58485126,0.4489714,0.68330765,0.599123,0.5237201,0.6242095
0.3832484,0.599123,0.13042039,0.5237201,0.46744657,0.6242095,0.67205656,0.58632,0.5292545
0.40115553,0.67205656,0.13427359,0.58632,0.47029507,0.5292545,0.6044852,0.5568194,0.43234125
0.40763158,0.6044852,0.13636962,0.5568194,0.45691705,0.43234125,0.333561,0.49788558,0.44210505
0.36685854,0.333561,0.1348835,0.49788558,0.4452858,0.44210505,0.5806417,0.6419967,0.59378225
0.36912483,0.5806417,0.14215675,0.6419967,0.4587059,0.59378225,0.45735705,0.47153842,0.59066117
0.3506214,0.45735705,0.1390261,0.47153842,0.47173738,0.59066117,0.60111153,0.4865101,0.5059953
0.3562432,0.60111153,0.13683408,0.4865101,0.4706949,0.5059953,0.56800336,0.48504043,0.5364725
0.3563829,0.56800336,0.13456279,0.48504043,0.4747591,0.5364725,0.54354274,0.7600744,0.31045458
0.35244948,0.54354274,0.14899915,0.7600744,0.44085944,0.31045458,0.5392088,0.6466853,0.42629218
0.34781164,0.5392088,0.15678915,0.6466853,0.42676842,0.42629218,0.6015326,0.33957192,0.53436536
0.35348827,0.6015326,0.1451619,0.33957192,0.43036425,0.53436536,0.547945,0.44314262,0.48174316
0.35029668,0.547945,0.1402475,0.44314262,0.42540503,0.48174316,0.58715963,0.54986364,0.59751064
0.353607,0.58715963,0.14194337,0.54986364,0.4392376,0.59751064,0.64670646,0.5933687,0.51222783
0.36681694,0.64670646,0.14632875,0.5933687,0.43923986,0.51222783,0.61300874,0.50679034,0.51556367
0.3745255,0.61300874,0.145365,0.50679034,0.43978858,0.51556367,0.5928917,0.51988524,0.4439998
0.37888247,0.5928917,0.14521676,0.51988524,0.4286102,0.4439998,0.4741086,0.480526,0.5601826
0.36305946,0.4741086,0.14262384,0.480526,0.43640757,0.5601826,0.49694547,0.41378227,0.547587
0.35129374,0.49694547,0.13592237,0.41378227,0.44219017,0.547587,0.5366778,0.59556526,0.50190306
0.34624153,0.5366778,0.14038503,0.59556526,0.44049764,0.50190306,0.5641933,0.4717882,0.5158788
0.34575146,0.5641933,0.13728163,0.4717882,0.44109857,0.5158788,0.6674453,0.5898365,0.47846144
0.36228245,0.6674453,0.14140761,0.5898365,0.43556225,0.47846144,0.52065957,0.45999503,0.5402416
0.35449582,0.52065957,0.13757074,0.45999503,0.4401412,0.5402416,0.5345768,0.5108754,0.540467
0.3490792,0.5345768,0.1368745,0.5108754,0.44477236,0.540467,0.47962287,0.50260824,0.4790389
0.33460242,0.47962287,0.13567483,0.50260824,0.4393164,0.4790389,0.58396834,0.45081365,0.40951523
0.33734316,0.58396834,0.1313264,0.45081365,0.42249262,0.40951523,0.5204936,0.45164037,0.5114843
0.32971102,0.5204936,0.12706888,0.45164037,0.42237473,0.5114843,0.6193128,0.5008846,0.39101502
0.33817655,0.6193128,0.12579173,0.5008846,0.4027636,0.39101502,0.5577817,0.5610414,0.513836
0.33664078,0.5577817,0.12810048,0.5610414,0.4030224,0.513836,0.56832534,0.43844998,0.46689853
0.33683056,0.56832534,0.12308356,0.43844998,0.39579415,0.46689853,0.5416655,0.54032964,0.51433057
0.33266264,0.5416655,0.12415251,0.54032964,0.39612997,0.51433057,0.5893657,0.5310034,0.5950475
0.33627695,0.5893657,0.124670625,0.5310034,0.40927553,0.5950475,0.55433047,0.5520733,0.60345453
0.33418018,0.55433047,0.12644097,0.5520733,0.4238974,0.60345453,0.64327604,0.48396927,0.48926604
0.34658903,0.64327604,0.12415683,0.48396927,0.42018008,0.48926604,0.5745289,0.49370837,0.48796344
0.3478039,0.5745289,0.12246218,0.49370837,0.4162625,0.48796344,0.4903848,0.5311919,0.4998083
0.3351223,0.4903848,0.122989535,0.5311919,0.41426432,0.4998083,0.5683032,0.5457327,0.56213015
0.33530802,0.5683032,0.124377996,0.5457327,0.4222932,0.56213015,0.5764102,0.52816623,0.48173657
0.3368171,0.5764102,0.124727964,0.52816623,0.4173621,0.48173657,0.6111435,0.50489473,0.52188826
0.3440053,0.6111435,0.1236957,0.50489473,0.4189217,0.52188826,0.5516738,0.5152655,0.4965675
0.34145588,0.5516738,0.123280495,0.5152655,0.4163965,0.4965675,0.5278877,0.60596305,0.44398022
0.3350075,0.5278877,0.12823653,0.60596305,0.4054042,0.44398022,0.45487788,0.44120198,0.47434214
0.31668633,0.45487788,0.12338287,0.44120198,0.39935243,0.47434214,0.59866136,0.50338393,0.5290919
0.32173508,0.59866136,0.12226418,0.50338393,0.4020375,0.5290919,0.41811007,0.47049037,0.4913188
0.29772455,0.41811007,0.11920488,0.47049037,0.3987069,0.4913188,0.55321974,0.4551872,0.47766125
0.29553062,0.55321974,0.1152685,0.4551872,0.39321315,0.47766125,0.5128463,0.5716776,0.4423855
0.28700364,0.5128463,0.11814198,0.5716776,0.38215578,0.4423855,0.6335046,0.49065453,0.44014525
0.29732925,0.6335046,0.116291225,0.49065453,0.37083828,0.44014525,0.5787274,0.54321444,0.5148529
0.29914755,0.5787274,0.11751214,0.54321444,0.3712492,0.5148529,0.5405746,0.4564267,0.4255444
0.2949583,0.5405746,0.11366323,0.4564267,0.3577509,0.4255444,0.56599164,0.581427,0.48678476
0.29477423,0.56599164,0.11709115,0.581427,0.35383117,0.48678476,0.62396914,0.48848984,0.43204123
0.30368477,0.62396914,0.115118384,0.48848984,0.3415103,0.43204123,0.5771028,0.5649415,0.47717497
0.30525762,0.5771028,0.11759925,0.5649415,0.33617675,0.47717497,0.56210226,0.58783484,0.51752853
0.3044551,0.56210226,0.12143257,0.58783484,0.33698237,0.51752853,0.55181336,0.52622044,0.46894443
0.30202383,0.55181336,0.12166551,0.52622044,0.3304193,0.46894443,0.51894736,0.6149388,0.5383459
0.2944054,0.51894736,0.12713331,0.6149388,0.33436286,0.5383459,0.575009,0.47219545,0.4991448
0.29563552,0.575009,0.12414253,0.47219545,0.3323846,0.4991448,0.5864551,0.51170933,0.5281034
0.2986639,0.5864551,0.123515904,0.51170933,0.33478606,0.5281034,0.55212057,0.4992215,0.4674277
0.296295,0.55212057,0.1221503,0.4992215,0.3280046,0.4674277,0.58412945,0.5337235,0.47361475
0.29896015,0.58412945,0.122826785,0.5337235,0.322191,0.47361475,0.56910926,0.51137936,0.46746382
0.29926652,0.56910926,0.12218252,0.51137936,0.31548166,0.46746382,0.57909393,0.58442897,0.49614882
0.30114597,0.57909393,0.12585437,0.58442897,0.3130859,0.49614882,0.6930969,0.5416562,0.41199896
0.3210258,0.6930969,0.12700891,0.5416562,0.29816914,0.41199896,0.51117176,0.6294722,0.53438306
0.31201237,0.51117176,0.13340983,0.6294722,0.30142987,0.53438306,0.5099181,0.54269135,0.5659692
0.30287796,0.5099181,0.13464642,0.54269135,0.30935693,0.5659692,0.4859821,0.5334699,0.55115896
0.2900403,0.4859821,0.13532642,0.5334699,0.3151368,0.55115896,0.5689764,0.5186686,0.5438613
0.2903232,0.5689764,0.1351074,0.5186686,0.3198551,0.5438613,0.5719042,0.5093439,0.59207124
0.29106337,0.5719042,0.13432172,0.5093439,0.33180606,0.59207124,0.6165439,0.5776852,0.5657143
0.29878038,0.6165439,0.13768405,0.5776852,0.33988833,0.5657143,0.49803668,0.48454875,0.532015
0.28789335,0.49803668,0.13537851,0.48454875,0.34289873,0.532015,0.6374415,0.55543524,0.50837356
0.29884142,0.6374415,0.13739541,0.55543524,0.34231353,0.50837356,0.5645628,0.55335873,0.5385948
0.29843158,0.5645628,0.13929433,0.55335873,0.34633183,0.5385948,0.58739746,0.44176903,0.44656208
0.30161697,0.58739746,0.13435698,0.44176903,0.33630085,0.44656208,0.55800617,0.48442423,0.5706988
0.3001706,0.55800617,0.13206053,0.48442423,0.34516728,0.5706988,0.5881815,0.5391907,0.5253784
0.30348498,0.5881815,0.13308209,0.5391907,0.3471769,0.5253784,0.6003203,0.49023142,0.5531092
0.30873114,0.6003203,0.13114336,0.49023142,0.35342944,0.5531092,0.6157678,0.56020606,0.52450985
0.31646138,0.6157678,0.13342917,0.56020606,0.35531867,0.52450985,0.6102068,0.52368134,0.49789745
0.3233593,0.6102068,0.13351461,0.52368134,0.35311604,0.49789745,0.5912657,0.5302095,0.5023933
0.32724768,0.5912657,0.13399547,0.5302095,0.35160768,0.5023933,0.5699744,0.60175335,0.48611137
0.3277027,0.5699744,0.13881469,0.60175335,0.3476032,0.48611137,0.57268083,0.5736995,0.53840625
0.3285964,0.57268083,0.14196563,0.5736995,0.3516091,0.53840625,0.6222066,0.4576555,0.48900458
0.3375221,0.6222066,0.1379799,0.4576555,0.34804857,0.48900458,0.5278251,0.47992954,0.49642977
0.33108765,0.5278251,0.13539043,0.47992954,0.34563375,0.49642977,0.6730555,0.59155625,0.40535077
0.34830028,0.6730555,0.13960409,0.59155625,0.32931495,0.40535077,0.68858296,0.67878294,0.53383154
0.36836416,0.68858296,0.14920968,0.67878294,0.33257437,0.53383154,0.49952602,0.49388784,0.55455977
0.35697454,0.49952602,0.14743176,0.49388784,0.33897543,0.55455977,0.68913084,0.60293305,0.51481247
0.3772946,0.68913084,0.15246561,0.60293305,0.33937025,0.51481247,0.3368904,0.3663404,0.56431043
0.33819705,0.3368904,0.14263093,0.3663404,0.34728718,0.56431043,0.5819613,0.5566145,0.5270511
0.34061867,0.5819613,0.14475247,0.5566145,0.34955585,0.5270511,0.5799048,0.668862,0.52810895
0.34270853,0.5799048,0.1538488,0.668862,0.35199058,0.52810895,0.48228616,0.47211522,0.43772402
0.328757,0.48228616,0.15067631,0.47211522,0.34055936,0.43772402,0.62788826,0.48549098,0.52206904
0.33860546,0.62788826,0.14836526,0.48549098,0.34205842,0.52206904,0.57465297,0.4908021,0.5734997
0.33983153,0.57465297,0.14639756,0.4908021,0.35139132,0.5734997,0.5683914,0.48228657,0.46618304
0.34003252,0.5683914,0.14390779,0.48228657,0.34433067,0.46618304,0.5692867,0.5241318,0.4955128
0.3403805,0.5692867,0.14402309,0.5241318,0.34178305,0.4955128,0.6331401,0.4136565,0.42419025
0.35120088,0.6331401,0.13729379,0.4136565,0.3283813,0.42419025,0.5028077,0.4433918,0.5488387
0.34053677,0.5028077,0.13247687,0.4433918,0.33389926,0.5488387,0.6042425,0.42654762,0.39372802
0.3466187,0.6042425,0.12669218,0.42654762,0.31597054,0.39372802,0.7048832,0.0,0.10770577
0.36933988,0.7048832,0.095529586,0.0,0.2556219,0.10770577,0.5230833,0.49654886,0.5714912
0.36191028,0.5230833,0.094100684,0.49654886,0.2640413,0.5714912,0.53126556,0.5901545,0.54155064
0.35590154,0.53126556,0.097858995,0.5901545,0.26823747,0.54155064,0.53503984,0.5987065,0.5659608
0.35055476,0.53503984,0.102128714,0.5987065,0.27595186,0.5659608,0.5962416,0.53978175,0.4912759
0.35536987,0.5962416,0.10311678,0.53978175,0.27292752,0.4912759,0.58079886,0.506219,0.46238074
0.35763794,0.58079886,0.10220897,0.506219,0.2657473,0.46238074,0.55667317,0.5676808,0.560127
0.3558889,0.55667317,0.1047717,0.5676808,0.2726102,0.560127,0.5293776,0.5140043,0.48757023
0.34959978,0.5293776,0.10430241,0.5140043,0.26906025,0.48757023,0.6174981,0.5068082,0.5315396
0.35792738,0.6174981,0.1034255,0.5068082,0.27183604,0.5315396,0.5804067,0.54787403,0.5235135
0.3601356,0.5804067,0.10487455,0.54787403,0.27346277,0.5235135,0.5991759,0.5862987,0.5552743
0.36548465,0.5991759,0.108510494,0.5862987,0.27967,0.5552743,0.5957016,0.50402945,0.49820718
0.3702771,0.5957016,0.10746589,0.50402945,0.2776407,0.49820718,0.6715475,0.56501746,0.51221347
0.38788527,0.6715475,0.109907955,0.56501746,0.2776407,0.51221347,0.5884496,0.5952899,0.50506353
0.3915344,0.5884496,0.11410299,0.5952899,0.27660656,0.50506353,0.68538624,0.52364683,0.43891972
0.41187054,0.68538624,0.11418286,0.52364683,0.26601398,0.43891972,0.6886405,0.4267006,0.48779294
0.43315357,0.6886405,0.10863829,0.4267006,0.2625153,0.48779294,0.44278005,0.5767056,0.49973184
0.4109463,0.44278005,0.11175653,0.5767056,0.2607323,0.49973184,0.5846093,0.40811136,0.44818178
0.4140001,0.5846093,0.10517007,0.40811136,0.25159872,0.44818178,0.55989844,0.43458432,0.49517527
0.41272455,0.55989844,0.10018727,0.43458432,0.24918687,0.49517527,0.4514389,0.30346137,0.30775857
0.39243358,0.4514389,0.08789733,0.30346137,0.2203033,0.30775857,0.4164326,0.6930681,0.6883855
0.36648375,0.4164326,0.09721339,0.6930681,0.2445879,0.6883855,0.54316837,0.5707746,0.5614016
0.36245018,0.54316837,0.09991869,0.5707746,0.2515099,0.5614016,0.7170089,0.5399586,0.46562183
0.38754338,0.7170089,0.10091156,0.5399586,0.24491513,0.46562183,0.57089466,0.5217882,0.5300071
0.38818258,0.57089466,0.10088444,0.5217882,0.24741971,0.5300071,0.6804864,0.44647533,0.44898343
0.40761656,0.6804864,0.09662023,0.44647533,0.23850048,0.44898343,0.4652267,0.15711981,0.294145
0.38982457,0.4652267,0.07628262,0.15711981,0.20797014,0.294145,0.5369074,0.49869263,0.6913632
0.38462776,0.5369074,0.07503274,0.49869263,0.23240316,0.6913632,0.60659665,0.42646512,0.44161302
0.3913682,0.60659665,0.06996983,0.42646512,0.22256982,0.44161302,0.48387104,0.40071923,0.39336008
0.37704235,0.48387104,0.06362763,0.40071923,0.20615447,0.39336008,0.35636282,0.53631705,0.50264364
0.34125906,0.35636282,0.06434876,0.53631705,0.20485139,0.50264364,0.3664835,0.359555,0.37248114
0.30831856,0.3664835,0.05597949,0.359555,0.18584585,0.37248114,0.22207442,0.47098345,0.5025485
0.2534547,0.22207442,0.05339825,0.47098345,0.18455315,0.5025485,0.67074275,0.31495816,0.0684143
0.26903188,0.67074275,0.04303491,0.31495816,0.1252588,0.0684143,0.50050294,0.32220334,0.1507133
0.25884396,0.50050294,0.033307582,0.32220334,0.07950187,0.1507133,0.64142275,0.6760524,0.7686486
0.27007437,0.64142275,0.04058698,0.6760524,0.11056864,0.7686486,0.57872784,0.2789409,0.14847034
0.27184343,0.57872784,0.02883485,0.2789409,0.065161586,0.14847034,0.93245363,0.5128415,0.6735694
0.3278318,0.93245363,0.028394103,0.5128415,0.084435225,0.6735694,0.7007398,0.50597095,0.68771195
0.34947628,0.7007398,0.0276331,0.50597095,0.10579932,0.68771195,0.52716064,0.38050076,0.44383612
0.3428585,0.52716064,0.021028578,0.38050076,0.09730232,0.44383612,0.6413064,0.3623159,0.6335594
0.3550468,0.6413064,0.01371634,0.3623159,0.11225939,0.6335594,0.47699273,0.21575218,0.40293235
0.340051,0.47699273,0.0,0.21575218,0.09859562,0.40293235,0.58076847,0.726305,0.57042646
0.34228128,0.58076847,0.00876075,0.726305,0.10577977,0.57042646,0.40252054,0.36048922,0.47616547
0.3152297,0.40252054,0.0016270876,0.36048922,0.10130036,0.47616547,0.62476766,0.8606883,0.59001416
0.32444996,0.62476766,0.016230613,0.8606883,0.11092687,0.59001416,0.62357986,0.5594293,0.55322814
0.33356172,0.62357986,0.017905772,0.5594293,0.116048574,0.55322814,0.7560137,0.78789437,0.6246186
0.36433238,0.7560137,0.029939085,0.78789437,0.13015354,0.6246186,0.49695304,0.49226257,0.5561835
0.35255378,0.49695304,0.028531998,0.49226257,0.13574445,0.5561835,0.5710894,0.6868649,0.50573784
0.3532049,0.5710894,0.03621939,0.6868649,0.1349169,0.50573784,0.60491896,0.61561847,0.6930442
0.3594727,0.60491896,0.040674,0.61561847,0.15801263,0.6930442,0.5584184,0.5303614,0.50874037
0.35801202,0.5584184,0.04106486,0.5303614,0.15755951,0.50874037,0.66503537,0.4487315,0.5279325
0.37433368,0.66503537,0.037508488,0.4487315,0.15960932,0.5279325,0.52253366,0.513482,0.519376
0.36677653,0.52253366,0.03708762,0.513482,0.16054511,0.519376,0.65972316,0.45858213,0.5069519
0.3823393,0.65972316,0.034041047,0.45858213,0.15985703,0.5069519,0.4190427,0.56776494,0.69349015
0.357073,0.4190427,0.036199003,0.56776494,0.18354595,0.69349015,0.5472186,0.5033547,0.56332934
0.3537497,0.5472186,0.03529638,0.5033547,0.19036925,0.56332934,0.62687117,0.25634372,0.3353644
0.36366683,0.62687117,0.022638679,0.25634372,0.16661906,0.3353644,0.49850804,0.3242302,0.4359439
0.35215634,0.49850804,0.013543278,0.3242302,0.15659118,0.4359439,0.73140347,0.9492213,0.64014125
0.3793953,0.73140347,0.032639027,0.9492213,0.1732589,0.64014125,0.63363147,0.461896,0.49679887
0.3907023,0.63363147,0.029786497,0.461896,0.17122018,0.49679887,0.5054844,0.48837987,0.64266163
0.3801003,0.5054844,0.028198034,0.48837987,0.18844259,0.64266163,0.5036681,0.5909568,0.47632435
0.36929148,0.5036681,0.031403005,0.5909568,0.18363106,0.47632435,0.6156184,0.55687946,0.54028666
0.37745756,0.6156184,0.033032537,0.55687946,0.18737876,0.54028666,0.5940319,0.6614682,0.5419906
0.38201994,0.5940319,0.039616525,0.6614682,0.19136715,0.5419906,0.57233155,0.6573565,0.5345249
0.382901,0.57233155,0.046123475,0.6573565,0.1943661,0.5345249,0.5301546,0.48210964,0.5598357
0.3765847,0.5301546,0.044154465,0.48210964,0.20078409,0.5598357,0.65494186,0.5014646,0.5698506
0.39147836,0.65494186,0.043139815,0.5014646,0.20859563,0.5698506,0.5369137,0.44021627,0.51674056
0.38627487,0.5369137,0.039149135,0.44021627,0.20921338,0.51674056,0.5603882,0.47678435,0.44860065
0.38511485,0.5603882,0.03696093,0.47678435,0.20052838,0.44860065,0.59024966,0.5737816,0.49759597
0.38906258,0.59024966,0.03942412,0.5737816,0.19854772,0.49759597,0.62619,0.50467855,0.4911116
0.3991931,0.62619,0.03857717,0.50467855,0.19569337,0.4911116,0.6473328,0.63859504,0.52633315
0.41307968,0.6473328,0.04416445,0.63859504,0.19759846,0.52633315,0.76614267,0.5060082,0.55145675
